ID,Pred
2018_1168_1417,0.26551251217745564
2018_1168_1420,0.5481863093856955
2018_1168_1422,0.3364755520031358
2018_1168_1437,0.05
2018_1168_1438,0.0713051836367353
2018_1168_1439,0.16317661704662093
2018_1168_1452,0.09141665677033078
2018_1168_1455,0.09068854969743824
2018_1168_1460,0.4131684737543853
2018_1168_1462,0.07785494963882626
2018_1172_1181,0.14210603358966234
2018_1172_1196,0.3425212619054039
2018_1172_1199,0.4346569244395746
2018_1172_1209,0.674453690274147
2018_1172_1211,0.1650966521116678
2018_1172_1222,0.2813295217155406
2018_1172_1233,0.6822698485497882
2018_1172_1242,0.18020869919363958
2018_1172_1243,0.5108578198776099
2018_1172_1246,0.3334799361862201
2018_1172_1252,0.7611445369651733
2018_1172_1254,0.7523623967850241
2018_1172_1260,0.5579798572163567
2018_1172_1267,0.636600379897946
2018_1172_1274,0.4051214827349948
2018_1172_1276,0.24464221002951986
2018_1172_1277,0.1750489549422343
2018_1172_1281,0.4470432221616268
2018_1172_1285,0.6318073041522074
2018_1172_1293,0.572852257925741
2018_1172_1300,0.7718659032310963
2018_1172_1301,0.4432872155816617
2018_1172_1305,0.3397995985759666
2018_1172_1308,0.5763133289732799
2018_1172_1314,0.1946913871919715
2018_1172_1326,0.3166799173007097
2018_1172_1328,0.5145486081898645
2018_1172_1335,0.7415615416297076
2018_1172_1344,0.5940578285618885
2018_1172_1345,0.14170254782988034
2018_1172_1347,0.7733725096789337
2018_1172_1348,0.41226807270626076
2018_1172_1355,0.6116089046077937
2018_1172_1361,0.4984286388655108
2018_1172_1371,0.43790811336418006
2018_1172_1372,0.644142172941482
2018_1172_1382,0.5773841670922472
2018_1172_1393,0.5939820887502101
2018_1172_1395,0.3349144872337357
2018_1172_1397,0.2813577250670643
2018_1172_1400,0.5242751036197921
2018_1172_1401,0.40806912418106034
2018_1172_1403,0.2196181522063414
2018_1172_1411,0.7556951615944739
2018_1172_1417,0.537512305242384
2018_1172_1420,0.7959527110811467
2018_1172_1422,0.6198242888524299
2018_1172_1437,0.12577446235899467
2018_1172_1438,0.19797985324421907
2018_1172_1439,0.38534142650355535
2018_1172_1452,0.2444165626431741
2018_1172_1455,0.24279549522659705
2018_1172_1460,0.6935907287895151
2018_1172_1462,0.21349051771820154
2018_1181_1196,0.7639651705451382
2018_1181_1199,0.8268901933110898
2018_1181_1209,0.9279100267153376
2018_1181_1211,0.5512782334712065
2018_1181_1222,0.7086311632633719
2018_1181_1233,0.9302700064453939
2018_1181_1242,0.5772970675617453
2018_1181_1243,0.866465176234769
2018_1181_1246,0.7566010023786617
2018_1181_1252,0.95
2018_1181_1254,0.9496872040148888
2018_1181_1260,0.8869129463885869
2018_1181_1267,0.9158506813501404
2018_1181_1274,0.8088339595746464
2018_1181_1276,0.6680163125958669
2018_1181_1277,0.5686543763923355
2018_1181_1281,0.8339655724491356
2018_1181_1285,0.9142446345180956
2018_1181_1293,0.892843354043996
2018_1181_1300,0.95
2018_1181_1301,0.8318491970572887
2018_1181_1305,0.7617747249097268
2018_1181_1308,0.8941905256195417
2018_1181_1314,0.6003231183756933
2018_1181_1326,0.7422220041357181
2018_1181_1328,0.8681651981657054
2018_1181_1335,0.946885191127317
2018_1181_1344,0.900910949301677
2018_1181_1345,0.5063498890099764
2018_1181_1347,0.95
2018_1181_1348,0.8133648863270454
2018_1181_1355,0.9072661040648088
2018_1181_1361,0.8606064454548569
2018_1181_1371,0.8287742982312686
2018_1181_1372,0.9183404714501452
2018_1181_1382,0.8946048781251378
2018_1181_1393,0.9008829091268629
2018_1181_1395,0.7577863190462724
2018_1181_1397,0.708659963301913
2018_1181_1400,0.8725613984361235
2018_1181_1401,0.8107158400489286
2018_1181_1403,0.6361582963772611
2018_1181_1411,0.95
2018_1181_1417,0.878355998426095
2018_1181_1420,0.95
2018_1181_1422,0.9101464178007406
2018_1181_1437,0.4719727708028029
2018_1181_1438,0.6053131020362627
2018_1181_1439,0.795708388238404
2018_1181_1452,0.6677453716804078
2018_1181_1455,0.6657906418152573
2018_1181_1460,0.9336143093928225
2018_1181_1462,0.6277576712000157
2018_1196_1199,0.6029848118897209
2018_1196_1209,0.8036383879216001
2018_1196_1211,0.28090201856407393
2018_1196_1222,0.4360808819740212
2018_1196_1233,0.8092302063859798
2018_1196_1242,0.3027701930815412
2018_1196_1243,0.6735380967354081
2018_1196_1246,0.4970764461241063
2018_1196_1252,0.8629200662271141
2018_1196_1254,0.8571778054913347
2018_1196_1260,0.7137690814335864
2018_1196_1267,0.7758132097124864
2018_1196_1274,0.5736167642435275
2018_1196_1276,0.39016907790126015
2018_1196_1277,0.29536559983859867
2018_1196_1281,0.6149502056530772
2018_1196_1285,0.7721992394913109
2018_1196_1293,0.725973974670617
2018_1196_1300,0.8698542198324432
2018_1196_1301,0.611343157800251
2018_1196_1305,0.5041513525752899
2018_1196_1308,0.728781754423725
2018_1196_1314,0.3232192002015821
2018_1196_1326,0.4779446560984107
2018_1196_1328,0.6767780323184739
2018_1196_1335,0.8500373150176792
2018_1196_1344,0.7429883873644585
2018_1196_1345,0.24593201350796265
2018_1196_1347,0.870822008158713
2018_1196_1348,0.5808335311446227
2018_1196_1355,0.7567371488754187
2018_1196_1361,0.6625117785209144
2018_1196_1371,0.6061451305822818
2018_1196_1372,0.7814576891546324
2018_1196_1382,0.7296480108223597
2018_1196_1393,0.7429284101330882
2018_1196_1395,0.4986882044316305
2018_1196_1397,0.4361151848156406
2018_1196_1400,0.6852424390477242
2018_1196_1401,0.5766020709170696
2018_1196_1403,0.3573005734009563
2018_1196_1411,0.8593636240130311
2018_1196_1417,0.6965927301939294
2018_1196_1420,0.8851348517565389
2018_1196_1422,0.7630719253268856
2018_1196_1437,0.2213089152807652
2018_1196_1438,0.3277949290527004
2018_1196_1439,0.5532611671937976
2018_1196_1452,0.38987848454951435
2018_1196_1455,0.38778780002483426
2018_1196_1460,0.8172391876997359
2018_1196_1462,0.3490496561874718
2018_1199_1209,0.734970361513643
2018_1199_1211,0.20929260664290664
2018_1199_1222,0.34382695029209587
2018_1199_1233,0.7418895970564316
2018_1199_1242,0.2273485115335949
2018_1199_1243,0.5829823411301285
2018_1199_1246,0.40109676805250855
2018_1199_1252,0.8100838155361445
2018_1199_1254,0.8026344739255141
2018_1199_1260,0.6282128736057054
2018_1199_1267,0.7010345631827303
2018_1199_1274,0.47687151402380323
2018_1199_1276,0.3024191323665213
2018_1199_1277,0.2212032482579957
2018_1199_1281,0.5197311642093292
2018_1199_1285,0.6966864232622922
2018_1199_1293,0.6422373380875054
2018_1199_1300,0.8191304732034117
2018_1199_1301,0.5159342679339876
2018_1199_1305,0.40791360069321003
2018_1199_1308,0.6454841289643145
2018_1199_1314,0.24448980241820062
2018_1199_1326,0.38284697690587
2018_1199_1328,0.5865693414840885
2018_1199_1335,0.7934242305301094
2018_1199_1344,0.6620305450632606
2018_1199_1345,0.18099357820418774
2018_1199_1347,0.8203975725317891
2018_1199_1348,0.48425347926665724
2018_1199_1355,0.6782345794925547
2018_1199_1361,0.5708462724599929
2018_1199_1371,0.5104819603315655
2018_1199_1372,0.7078528041734657
2018_1199_1382,0.6464873806193483
2018_1199_1393,0.6619602708362057
2018_1199_1395,0.4026464743687496
2018_1199_1397,0.34385842126184113
2018_1199_1400,0.595985852780349
2018_1199_1401,0.4799200399111028
2018_1199_1403,0.2736260121132881
2018_1199_1411,0.8054656033851294
2018_1199_1417,0.608716890899078
2018_1199_1420,0.8392661813606632
2018_1199_1422,0.685764745487011
2018_1199_1437,0.161479903023404
2018_1199_1438,0.2483599897304554
2018_1199_1439,0.4562752333844131
2018_1199_1452,0.30216151171846795
2018_1199_1455,0.30030967680550813
2018_1199_1460,0.7518587964186185
2018_1199_1462,0.2665061014847337
2018_1209_1211,0.08944188125550595
2018_1209_1222,0.1627973362161024
2018_1209_1233,0.5161291563922241
2018_1209_1242,0.09844544950405887
2018_1209_1243,0.341583470309352
2018_1209_1246,0.19906134233275732
2018_1209_1252,0.6128435638853489
2018_1209_1254,0.6014637786300688
2018_1209_1260,0.38539372606815453
2018_1209_1267,0.46529469880550145
2018_1209_1274,0.2527773714908202
2018_1209_1276,0.13858666935555797
2018_1209_1277,0.09535445421954386
2018_1209_1281,0.2865277104381652
2018_1209_1285,0.4601582041539759
2018_1209_1293,0.3998270221266287
2018_1209_1300,0.6269591470017624
2018_1209_1301,0.283429068094245
2018_1209_1305,0.20361185261781808
2018_1209_1308,0.4032295565800888
2018_1209_1314,0.1072165253853535
2018_1209_1326,0.18713182355411306
2018_1209_1328,0.3449136581563277
2018_1209_1335,0.587688222596268
2018_1209_1344,0.42093950187308493
2018_1209_1345,0.07579480359741278
2018_1209_1347,0.6289627062159331
2018_1209_1348,0.25840389248551593
2018_1209_1355,0.43890590504367744
2018_1209_1361,0.3304900980414492
2018_1209_1371,0.279017567462551
2018_1209_1372,0.4734510894483613
2018_1209_1382,0.4042856681533691
2018_1209_1393,0.4208629507905392
2018_1209_1395,0.2000912450116218
2018_1209_1397,0.1628163487798948
2018_1209_1400,0.35377034672623736
2018_1209_1401,0.25509188269438415
2018_1209_1403,0.12264940347948575
2018_1209_1411,0.6057632210166735
2018_1209_1417,0.3660147423478877
2018_1209_1420,0.6595982071270672
2018_1209_1422,0.4474741862375761
2018_1209_1437,0.06669936972512015
2018_1209_1438,0.10922788482277034
2018_1209_1439,0.23746630158805548
2018_1209_1452,0.1384409145069272
2018_1209_1455,0.1373949095765083
2018_1209_1460,0.5292855848039038
2018_1209_1462,0.11881539563807857
2018_1211_1222,0.6707597073123207
2018_1211_1233,0.9178677228427631
2018_1211_1242,0.5335906317600948
2018_1211_1243,0.8446100795245072
2018_1211_1246,0.7225231297819809
2018_1211_1252,0.9431314954925413
2018_1211_1254,0.9405176683045177
2018_1211_1260,0.8678942118738048
2018_1211_1267,0.9011562548677
2018_1211_1274,0.7799421289958021
2018_1211_1276,0.6276397694694389
2018_1211_1277,0.5247899140120894
2018_1211_1281,0.8079702357673201
2018_1211_1285,0.899300591253894
2018_1211_1293,0.8746810572684842
2018_1211_1300,0.9462608573189821
2018_1211_1301,0.8055997474334429
2018_1211_1305,0.7281609596620837
2018_1211_1308,0.876224910650119
2018_1211_1314,0.5571712446826392
2018_1211_1326,0.7069108102886118
2018_1211_1328,0.846539058344412
2018_1211_1335,0.9372387351349022
2018_1211_1344,0.8839383031857352
2018_1211_1345,0.4621422939200318
2018_1211_1347,0.9466952893528878
2018_1211_1348,0.7849757909587995
2018_1211_1355,0.8912506121709363
2018_1211_1361,0.8379717829812389
2018_1211_1371,0.8021589991984958
2018_1211_1372,0.9040352635271107
2018_1211_1382,0.8766999158499057
2018_1211_1393,0.8839060790159147
2018_1211_1395,0.7238138214448953
2018_1211_1397,0.6707905116560937
2018_1211_1400,0.8515330842008167
2018_1211_1401,0.7820317808782296
2018_1211_1403,0.5942604915432032
2018_1211_1411,0.9415150391735699
2018_1211_1417,0.8581283733609136
2018_1211_1420,0.95
2018_1211_1422,0.8945705614508662
2018_1211_1437,0.42816332876611085
2018_1211_1438,0.5623071790293829
2018_1211_1439,0.765408182957198
2018_1211_1452,0.6273542582994791
2018_1211_1455,0.625295244245921
2018_1211_1460,0.9217568192615302
2018_1211_1462,0.585522770204289
2018_1222_1233,0.8495164589224141
2018_1222_1242,0.36624884096565435
2018_1222_1243,0.733025804545479
2018_1222_1246,0.5680999679995682
2018_1222_1252,0.8933623329415319
2018_1222_1254,0.8887308613806173
2018_1222_1260,0.7684461804123589
2018_1222_1267,0.8216006378837536
2018_1222_1274,0.6416241860469329
2018_1222_1276,0.45988541132711924
2018_1222_1277,0.3580891212340415
2018_1222_1281,0.6800423068778807
2018_1222_1285,0.8185521474933455
2018_1222_1293,0.7790413731256868
2018_1222_1300,0.8989369232032106
2018_1222_1301,0.6767244748677108
2018_1222_1305,0.5750299400512514
2018_1222_1308,0.7814690813952702
2018_1222_1314,0.38859566710638377
2018_1222_1326,0.5492198173444778
2018_1222_1328,0.7359068475730257
2018_1222_1335,0.8829524772812894
2018_1222_1344,0.7936971521996516
2018_1222_1345,0.30266701337696117
2018_1222_1347,0.8997133805202709
2018_1222_1348,0.6483954466026921
2018_1222_1355,0.8054435885423681
2018_1222_1361,0.7231829319454397
2018_1222_1371,0.6719316283595175
2018_1222_1372,0.8263503349604528
2018_1222_1382,0.7822173447615847
2018_1222_1393,0.7936457219533936
2018_1222_1395,0.5696811575557038
2018_1222_1397,0.5072129969542599
2018_1222_1400,0.7434098808316663
2018_1222_1401,0.6444284963118762
2018_1222_1403,0.42523918233196384
2018_1222_1411,0.8904954678731823
2018_1222_1417,0.7534174242042387
2018_1222_1420,0.9111516843942995
2018_1222_1422,0.8108270773726779
2018_1222_1437,0.2744308064471086
2018_1222_1438,0.3935587103802646
2018_1222_1439,0.6223779234467208
2018_1222_1452,0.4595820250691649
2018_1222_1455,0.4573977775144201
2018_1222_1460,0.8561348076011563
2018_1222_1462,0.4164359439075658
2018_1233_1242,0.09531130367582936
2018_1233_1243,0.33357270493068175
2018_1233_1246,0.1934111460627551
2018_1233_1252,0.6043100271189664
2018_1233_1254,0.5928460559570656
2018_1233_1260,0.37694373406725573
2018_1233_1267,0.4563937368278697
2018_1233_1274,0.24607091547650178
2018_1233_1276,0.13436503478692466
2018_1233_1277,0.09230863883263277
2018_1233_1281,0.27926047283956545
2018_1233_1285,0.45127257413469274
2018_1233_1293,0.3912620308908845
2018_1233_1300,0.6185430810725133
2018_1233_1301,0.2762099963312642
2018_1233_1305,0.19786440217601164
2018_1233_1308,0.39463960427281153
2018_1233_1314,0.10383530132582465
2018_1233_1326,0.18174340211959855
2018_1233_1328,0.3368647514252896
2018_1233_1335,0.5789811346025806
2018_1233_1344,0.4122328865833016
2018_1233_1345,0.07332312414476713
2018_1233_1347,0.6205644859355502
2018_1233_1348,0.25159842230731627
2018_1233_1355,0.43010369650710123
2018_1233_1361,0.3226120191060896
2018_1233_1371,0.2718682279850168
2018_1233_1372,0.4645296498817689
2018_1233_1382,0.3956881350510872
2018_1233_1393,0.41215679187702114
2018_1233_1395,0.19441891175603107
2018_1233_1397,0.15799200088651266
2018_1233_1400,0.34562380457186537
2018_1233_1401,0.24834442905635318
2018_1233_1403,0.1188462704790391
2018_1233_1411,0.5971762022784763
2018_1233_1417,0.35774232820602647
2018_1233_1420,0.6515092008518855
2018_1233_1422,0.43863447425695384
2018_1233_1437,0.06450359266521496
2018_1233_1438,0.10579074600052177
2018_1233_1439,0.2310404622050711
2018_1233_1452,0.1342230281031218
2018_1233_1455,0.13320396470314227
2018_1233_1460,0.5203517625312477
2018_1233_1462,0.11511554943413814
2018_1242_1243,0.8302058393530662
2018_1242_1246,0.7008106607095729
2018_1242_1252,0.9371806748869472
2018_1242_1254,0.9343123821335027
2018_1242_1260,0.8552785181665589
2018_1242_1267,0.8913192204728632
2018_1242_1274,0.7612379325997449
2018_1242_1276,0.6025864997493169
2018_1242_1277,0.49834758333119517
2018_1242_1281,0.7910099861084409
2018_1242_1285,0.8893015651271555
2018_1242_1293,0.8626108873652555
2018_1242_1300,0.9406168804138351
2018_1242_1301,0.7884849424521522
2018_1242_1305,0.7067105721417374
2018_1242_1308,0.8642803653665888
2018_1242_1314,0.5309201885797781
2018_1242_1326,0.684510120107762
2018_1242_1328,0.8322781212951388
2018_1242_1335,0.9307165838856819
2018_1242_1344,0.8726299142168833
2018_1242_1345,0.43596067839974406
2018_1242_1347,0.9410940985612885
2018_1242_1348,0.7665713897962968
2018_1242_1355,0.8805584208446814
2018_1242_1361,0.823081086849122
2018_1242_1371,0.7848221849076494
2018_1242_1372,0.8944511919596803
2018_1242_1382,0.8647941363450463
2018_1242_1393,0.8725950028491143
2018_1242_1395,0.7021607157930241
2018_1242_1397,0.6470076829745428
2018_1242_1400,0.8376472309943754
2018_1242_1401,0.7634513296120875
2018_1242_1403,0.5685053704425195
2018_1242_1411,0.9354066544216405
2018_1242_1417,0.844746901609405
2018_1242_1420,0.9480850139162932
2018_1242_1422,0.8841623611207498
2018_1242_1437,0.4024662811412788
2018_1242_1438,0.5361070938540489
2018_1242_1439,0.7458711594233984
2018_1242_1452,0.6022939511112504
2018_1242_1455,0.6001847152335869
2018_1242_1460,0.9137738046013937
2018_1242_1462,0.5596240232742579
2018_1243_1246,0.3302153669328612
2018_1243_1252,0.7584574496475502
2018_1243_1254,0.7496090128722557
2018_1243_1260,0.5543454139115608
2018_1243_1267,0.633187412649202
2018_1243_1274,0.40157813541966303
2018_1243_1276,0.24193163920504365
2018_1243_1277,0.17293292772189595
2018_1243_1281,0.44340651248395774
2018_1243_1285,0.6283755998387294
2018_1243_1293,0.5692456971874534
2018_1243_1300,0.7692628661956108
2018_1243_1301,0.4396567666232415
2018_1243_1305,0.33650439760258904
2018_1243_1308,0.5727141940532758
2018_1243_1314,0.1923932939106125
2018_1243_1326,0.3135024542515048
2018_1243_1328,0.5108701009461518
2018_1243_1335,0.7387297706802488
2018_1243_1344,0.5905023246471678
2018_1243_1345,0.13992124862366764
2018_1243_1347,0.7707815581786727
2018_1243_1348,0.40870516324236217
2018_1243_1355,0.6081057143229146
2018_1243_1361,0.49474792471151186
2018_1243_1371,0.43428735221050807
2018_1243_1372,0.6407600659751265
2018_1243_1382,0.5737874013698734
2018_1243_1393,0.5904263788238858
2018_1243_1395,0.331642862208389
2018_1243_1397,0.2783902832438653
2018_1243_1400,0.5206016311981975
2018_1243_1401,0.40451752688803294
2018_1243_1403,0.21710515118093718
2018_1243_1411,0.7529666663718505
2018_1243_1417,0.5338501652451095
2018_1243_1420,0.7935509984049499
2018_1243_1422,0.6163487172312592
2018_1243_1437,0.12416442464836044
2018_1243_1438,0.19565237420099943
2018_1243_1439,0.3818600297120783
2018_1243_1452,0.2417076919181934
2018_1243_1455,0.2400988817208142
2018_1243_1460,0.6904527410749216
2018_1243_1462,0.21102867213850046
2018_1246_1252,0.8676302725946122
2018_1246_1254,0.8620537798707477
2018_1246_1260,0.7219529146687209
2018_1246_1267,0.7827629993714169
2018_1246_1274,0.5834693337845962
2018_1246_1276,0.3998253870404008
2018_1246_1277,0.30384464163538005
2018_1246_1281,0.624472944527926
2018_1246_1285,0.7792291813035653
2018_1246_1293,0.7339389252541736
2018_1246_1300,0.8743608523766035
2018_1246_1301,0.620900109851314
2018_1246_1305,0.5142498001958122
2018_1246_1308,0.7366946930317031
2018_1246_1314,0.33212095568830463
2018_1246_1326,0.48803483153846994
2018_1246_1328,0.6855535676218687
2018_1246_1335,0.8551158625666635
2018_1246_1344,0.7506286668498886
2018_1246_1345,0.2535025056396523
2018_1246_1347,0.8752999327590298
2018_1246_1348,0.5906383489537084
2018_1246_1355,0.7640984821818808
2018_1246_1361,0.6714866315174132
2018_1246_1371,0.615749562533322
2018_1246_1372,0.7882802517707842
2018_1246_1382,0.7375447776444002
2018_1246_1393,0.7505698740210117
2018_1246_1395,0.5087895080027012
2018_1246_1397,0.446076838193683
2018_1246_1400,0.6938921077164817
2018_1246_1401,0.5864353927938232
2018_1246_1403,0.3666324759919873
2018_1246_1411,0.86417679867274
2018_1246_1417,0.7050647376644337
2018_1246_1420,0.8891797649048326
2018_1246_1422,0.7702997504300644
2018_1246_1437,0.2283509703431263
2018_1246_1438,0.3367599980286814
2018_1246_1439,0.5632259471239525
2018_1246_1452,0.3995323135786461
2018_1246_1455,0.3974235820227962
2018_1246_1460,0.8231974338387256
2018_1246_1462,0.3582861956265767
2018_1252_1254,0.49525053281018455
2018_1252_1260,0.2896092134171051
2018_1252_1267,0.3613265530638236
2018_1252_1274,0.18028461512945348
2018_1252_1276,0.09469206723804881
2018_1252_1277,0.06413334774633789
2018_1252_1281,0.20703771041438845
2018_1252_1285,0.35657241506305903
2018_1252_1293,0.30221923441463555
2018_1252_1300,0.5221422774020471
2018_1252_1301,0.20455225058278356
2018_1252_1305,0.14252952715005207
2018_1252_1308,0.30521354281921903
2018_1252_1314,0.07242245075756845
2018_1252_1326,0.13018522852116388
2018_1252_1328,0.2550154603141218
2018_1252_1335,0.4809717946526043
2018_1252_1344,0.3209337005677825
2018_1252_1345,0.0506195979034413
2018_1252_1347,0.5242816387688661
2018_1252_1348,0.18469637987970766
2018_1252_1355,0.33711666883138025
2018_1252_1361,0.2429569923200284
2018_1252_1371,0.20102403387824808
2018_1252_1372,0.36891786709572927
2018_1252_1382,0.30614463385715895
2018_1252_1393,0.32086525874362515
2018_1252_1395,0.13987957383415875
2018_1252_1397,0.1122474775612237
2018_1252_1400,0.2624887064200117
2018_1252_1401,0.18209711837290762
2018_1252_1403,0.08331440095984048
2018_1252_1411,0.4997427819330889
2018_1252_1417,0.27290796406576745
2018_1252_1420,0.5574792290328163
2018_1252_1422,0.34491936510735954
2018_1252_1437,0.05
2018_1252_1438,0.07383506277975246
2018_1252_1439,0.16837508955213065
2018_1252_1452,0.09458740822993598
2018_1252_1455,0.0938366552380583
2018_1252_1460,0.4223119407831442
2018_1252_1462,0.08059704440702875
2018_1254_1260,0.299523107894368
2018_1254_1267,0.37240847416386486
2018_1254_1274,0.1874435810902111
2018_1254_1276,0.09886213336868926
2018_1254_1277,0.06705734503354875
2018_1254_1281,0.21498040853537156
2018_1254_1285,0.3675924480593026
2018_1254_1293,0.3123749814724153
2018_1254_1300,0.534032302595617
2018_1254_1301,0.21242514108399027
2018_1254_1305,0.14846079581704444
2018_1254_1308,0.31542442592138714
2018_1254_1314,0.0756938020811823
2018_1254_1326,0.1356840842442818
2018_1254_1328,0.26418553632646224
2018_1254_1335,0.492891314548975
2018_1254_1344,0.3314196328361873
2018_1254_1345,0.05296233765419728
2018_1254_1347,0.5361657195685576
2018_1254_1348,0.19198950209554486
2018_1254_1355,0.3478604917946262
2018_1254_1361,0.2518400395199279
2018_1254_1371,0.2087967738290004
2018_1254_1372,0.3800940524826954
2018_1254_1382,0.3163724824909275
2018_1254_1393,0.3313500459576452
2018_1254_1395,0.1457193069104284
2018_1254_1397,0.11709065974942819
2018_1254_1400,0.2718294582366905
2018_1254_1401,0.18931143543439635
2018_1254_1403,0.08703158389268674
2018_1254_1411,0.511668897702209
2018_1254_1417,0.2824774774087107
2018_1254_1420,0.5692154141432332
2018_1254_1422,0.35577839351919993
2018_1254_1437,0.05
2018_1254_1438,0.07716491416770264
2018_1254_1439,0.17516219354041013
2018_1254_1452,0.09875336812949098
2018_1254_1455,0.09797312734433032
2018_1254_1460,0.43399329101223144
2018_1254_1462,0.08420412548025313
2018_1260_1267,0.5881653277601909
2018_1260_1274,0.3569967401688406
2018_1260_1276,0.20888695255707915
2018_1260_1277,0.14747909690576705
2018_1260_1281,0.3972641859882552
2018_1260_1285,0.5831517280704234
2018_1260_1293,0.5222964481883916
2018_1260_1300,0.7339241611170194
2018_1260_1301,0.3936286897927633
2018_1260_1305,0.2955789445658953
2018_1260_1308,0.5258280845841756
2018_1260_1314,0.1646453209611858
2018_1260_1326,0.2742183025074644
2018_1260_1328,0.4635542425072299
2018_1260_1335,0.700535182581974
2018_1260_1344,0.5440140419593879
2018_1260_1345,0.11862943594493013
2018_1260_1347,0.735595503388811
2018_1260_1348,0.3638135778816743
2018_1260_1355,0.5621339962378826
2018_1260_1361,0.4475589732171619
2018_1260_1371,0.38843173474649645
2018_1260_1372,0.5960745152158264
2018_1260_1382,0.5269217793352251
2018_1260_1393,0.5439361332374958
2018_1260_1395,0.29104930501697385
2018_1260_1397,0.2419552350346301
2018_1260_1400,0.47325652298832394
2018_1260_1401,0.35980601499085396
2018_1260_1403,0.18661666794811244
2018_1260_1411,0.716053363907784
2018_1260_1417,0.48652296313518223
2018_1260_1420,0.7607753586698511
2018_1260_1422,0.5706612589550183
2018_1260_1437,0.10497767217183111
2018_1260_1438,0.16753186612241142
2018_1260_1439,0.3382304096178991
2018_1260_1452,0.2086851730281001
2018_1260_1455,0.2072360918376552
2018_1260_1460,0.6485581607829082
2018_1260_1462,0.18119602214601702
2018_1267_1274,0.28575428699479205
2018_1267_1276,0.15985339984560112
2018_1267_1277,0.11084065121168526
2018_1267_1281,0.3220101923573616
2018_1267_1285,0.502013368299043
2018_1267_1293,0.4406741240817581
2018_1267_1300,0.6652887046353558
2018_1267_1301,0.31869923084317525
2018_1267_1305,0.2321676097435785
2018_1267_1308,0.4441670144111775
2018_1267_1314,0.1243643626311556
2018_1267_1326,0.2139973799260754
2018_1267_1328,0.38373765306580904
2018_1267_1335,0.6276564608410725
2018_1267_1344,0.46228215360260416
2018_1267_1345,0.08841484763616349
2018_1267_1347,0.667195677372287
2018_1267_1348,0.29182816012750956
2018_1267_1355,0.4805487520566353
2018_1267_1361,0.36860408783453097
2018_1267_1371,0.31397930137475205
2018_1267_1372,0.5153610836482095
2018_1267_1382,0.44525034931394397
2018_1267_1393,0.4622040852650008
2018_1267_1395,0.2282947909312299
2018_1267_1397,0.18699409997956046
2018_1267_1400,0.39299319964347196
2018_1267_1401,0.28825426400883275
2018_1267_1403,0.14187328401443644
2018_1267_1411,0.6450376099871482
2018_1267_1417,0.4057427908882222
2018_1267_1420,0.6961991780832071
2018_1267_1422,0.48922116719959896
2018_1267_1437,0.07793270046810931
2018_1267_1438,0.1266517764218283
2018_1267_1439,0.2691652862415109
2018_1267_1452,0.15968942463651556
2018_1267_1455,0.15851241199845056
2018_1267_1460,0.5707803975955315
2018_1267_1462,0.13753254179895547
2018_1274_1276,0.3286030569852872
2018_1274_1277,0.2428028909354714
2018_1274_1281,0.5498983946109168
2018_1274_1285,0.7216905356422515
2018_1274_1293,0.6696013595147982
2018_1274_1300,0.8364108676374529
2018_1274_1301,0.5461317216273398
2018_1274_1305,0.4375028943107482
2018_1274_1308,0.6727263624811576
2018_1274_1314,0.2675820316122809
2018_1274_1326,0.4118828688543792
2018_1274_1328,0.6156430366569364
2018_1274_1335,0.8125987329050481
2018_1274_1344,0.6886146658207621
2018_1274_1345,0.19967356006318027
2018_1274_1347,0.8375809114165036
2018_1274_1348,0.5145677742956697
2018_1274_1355,0.7041137762737157
2018_1274_1361,0.6002721672505874
2018_1274_1371,0.5407167613726198
2018_1274_1372,0.7322901186605736
2018_1274_1382,0.6736914934193119
2018_1274_1393,0.6885473187599639
2018_1274_1395,0.43213255133780204
2018_1274_1397,0.3717183597490171
2018_1274_1400,0.6248209024993713
2018_1274_1401,0.510231434102099
2018_1274_1403,0.2983833193390361
2018_1274_1411,0.8237706698043045
2018_1274_1417,0.6371964341091537
2018_1274_1420,0.8549634243205702
2018_1274_1422,0.7112961037137453
2018_1274_1437,0.17858506512444294
2018_1274_1438,0.2716863095764185
2018_1274_1439,0.4864901758754806
2018_1274_1452,0.3283336296287062
2018_1274_1455,0.32639641825180155
2018_1274_1460,0.7737914611110264
2018_1274_1462,0.29087717937159624
2018_1276_1277,0.4027188864761018
2018_1276_1281,0.7198030127713354
2018_1276_1285,0.8450230190827756
2018_1276_1293,0.8099379658778322
2018_1276_1300,0.9148999030955982
2018_1276_1301,0.7167257370286171
2018_1276_1305,0.6205590677038326
2018_1276_1308,0.8121080818368955
2018_1276_1314,0.43445422651676
2018_1276_1326,0.5955693111377756
2018_1276_1328,0.7710624516358542
2018_1276_1335,0.9011626163612639
2018_1276_1344,0.8230100133818187
2018_1276_1345,0.344092030076277
2018_1276_1347,0.9155652378983336
2018_1276_1348,0.6902978445563943
2018_1276_1355,0.8334376913622479
2018_1276_1361,0.7594787299235878
2018_1276_1371,0.7122737930105989
2018_1276_1372,0.851889402380848
2018_1276_1382,0.8127765695448399
2018_1276_1393,0.8229642607192388
2018_1276_1395,0.6154000566404968
2018_1276_1397,0.5543771969633188
2018_1276_1400,0.7778681772275464
2018_1276_1401,0.6865751292362694
2018_1276_1403,0.47208313203574975
2018_1276_1411,0.9076548117368953
2018_1276_1417,0.7869169898472047
